date,code,momentum,volatility,rsi
2023-01-13,002563,-0.14780027690618527,-0.8185770961075871,0.2633139754507806
2023-01-16,002563,-0.0748398263198112,-0.7933290924611236,0.6343668773328579
2023-01-17,002563,0.2377529637689362,-0.8357892467732153,1.2630420008209957
2023-01-18,002563,0.29781728087276566,-0.8653723601683796,0.8693029628668502
2023-01-19,002563,0.2771743337528267,-0.8682150678915475,1.1366274976448516
2023-01-20,002563,0.1823089787500186,-0.8749733464531267,1.192548357395844
2023-01-30,002563,0.3331100614326676,-0.8846377466136588,0.8834926494910531
2023-01-31,002563,0.3925495930835051,-0.901702689021393,1.0753486013279847
2023-02-01,002563,0.5158589799483129,-0.9765667807569431,0.8093192796227504
2023-02-02,002563,0.3943251162193692,-1.007845567564673,1.3313994692739417
2023-02-03,002563,0.35978840169417803,-0.9894025676876101,0.9736813445694421
2023-02-06,002563,0.36143893794174403,-0.9898452077820461,0.6450782463826663
2023-02-07,002563,0.20168785504434095,-1.1386360146793173,1.1437110669144093
2023-02-08,002563,0.1660503491416471,-1.1185863659489352,0.8834926494910552
2023-02-09,002563,0.2958195763127718,-1.055691471985998,0.7300305049482904
2023-02-10,002563,0.41415807526306686,-1.1127955749277425,0.3924515550492945
2023-02-13,002563,0.6239000859172594,-1.0527217178685124,0.537964529454247
2023-02-14,002563,0.5418285691070721,-1.0640582602515796,0.845158585022343
2023-02-15,002563,0.5656716679574121,-1.0750681193674225,0.5538332279396156
2023-02-16,002563,0.6062923936005792,-1.0850191495789012,0.6188050700358194
2023-02-17,002563,0.47801023218425576,-1.1988979810379161,0.7521919633110912
2023-02-20,002563,0.5447194086639966,-1.153596419353022,1.1707594124061642
2023-02-21,002563,0.42872668994521623,-1.1854834041349265,1.394874266071786
2023-02-22,002563,0.6317955958035439,-1.188299090653472,1.5439020470442417
2023-02-23,002563,0.6832085000582819,-1.1801261000001713,2.050158182387802
2023-02-24,002563,0.7570186729246255,-1.1880739233947888,2.2393650210520146
2023-02-27,002563,0.6788222774269103,-1.188555710636368,2.156571808885494
2023-02-28,002563,1.0037013494006792,-1.0340873764288254,2.7844576230792315
2023-03-01,002563,0.9740252379449138,-1.0183690566682824,2.337474976465335
2023-03-02,002563,1.0621550500266503,-1.0148078332006634,2.468867803344367
2023-03-03,002563,1.0394810225026636,-0.9976866219254337,1.793982911506107
2023-03-06,002563,0.9889503619583168,-0.9734871739143764,1.4727751528948854
2023-03-07,002563,0.758655575893528,-0.936125917349443,1.3091832944880326
2023-03-08,002563,0.9155092755431538,-0.9910085479085823,1.3530737933458865
2023-03-09,002563,0.6997465976810482,-1.018025615787922,1.0832707274350422
2023-03-10,002563,0.5388479095941429,-0.9277245419938628,0.30426187651536907
2023-03-13,002563,0.42147911020418105,-0.9827343603952496,0.4094280716144646
2023-03-14,002563,0.20904297571930774,-0.885485671230131,-0.2475360591524101
2023-03-15,002563,0.3168249761587886,-0.8924921037235996,-0.3293953226683733
2023-03-16,002563,0.2813439449582146,-0.8873195479783024,-0.5199487223313165
2023-03-17,002563,0.18980140915798,-0.915328645677033,-0.4325115544531733
2023-03-20,002563,0.06600082280401408,-0.9788041087165106,-1.1510169772358687
2023-03-21,002563,0.30514219759274624,-0.8381712670455108,-0.2321695346285134
2023-03-22,002563,0.26712309076960755,-0.8524536841343893,-0.27500111513318104
2023-03-23,002563,0.18102555317087696,-0.8639009696217462,0.023818689654563487
2023-03-24,002563,0.17993957768083185,-0.8640930235786088,0.3741435520624578
2023-03-27,002563,-0.019090112130674693,-0.7767608102424557,0.1095096635643815
2023-03-28,002563,-0.19507692436858368,-0.9371224256684484,0.26331397545078106
2023-03-29,002563,-0.0997182282826384,-0.9489579623234924,0.3821627616073388
2023-03-30,002563,-0.2107272706063242,-0.9754451580443428,0.8152000337270215
2023-03-31,002563,-0.0025043046463814693,-0.9948638245441359,0.8484390730364678
2023-04-03,002563,-0.08462348818677354,-0.9462877450863171,0.9034113300599368
2023-04-04,002563,0.030732866873525933,-0.9690941287582047,0.8365845901813135
2023-04-06,002563,0.04715517012450121,-0.9659561399174992,1.0495524328187862
2023-04-07,002563,0.23015589599295913,-0.9222762692381005,1.2443360706312874
2023-04-10,002563,0.3704757289822368,-0.9976997820961663,1.054458070912197
2023-04-11,002563,0.24976582718970322,-0.9938919055150149,0.3553444225691137
2023-04-12,002563,0.599367175535144,-1.0638965680893333,0.52478130393729
2023-04-13,002563,0.4760569210589276,-1.0434344696072433,0.32684184253064025
2023-04-14,002563,0.3922040648930696,-1.004196182530018,-0.09591390334498569
2023-04-17,002563,0.21968483585965454,-0.9512412453810313,0.06604322727772775
2023-04-18,002563,0.35424133633394045,-0.8873211765964936,0.2716277217167966
2023-04-19,002563,0.09642515881875122,-1.0316806967509329,0.2327638035856391
2023-04-20,002563,-0.10047328788369653,-1.0149093610163749,-0.004383402260502031
2023-04-21,002563,-0.2800830904854383,-0.9406195239559311,-0.5608961881074994
2023-04-24,002563,-0.06743870151538635,-0.7737333879294761,0.3402161320766654
2023-04-25,002563,0.11382579567328978,-0.8576025953781462,0.2742999985188713
2023-04-26,002563,0.14531022572632427,-0.8423906816505249,0.4219246728980358
2023-04-27,002563,0.21058937396759544,-0.8313359250724839,0.3051086262134384
2023-04-28,002563,1.2292834484594999,0.4606074155923301,1.479997755406188
2023-05-04,002563,1.5101405864403912,0.5350902932879082,1.7757230440265601
2023-05-05,002563,1.7555912886885923,0.47362185927035005,1.7272513820056592
2023-05-08,002563,1.5534925715079444,0.5268612919231398,1.5393532393689093
2023-05-09,002563,1.0177662872542872,0.7530786095779723,1.0370923720214067
2023-05-10,002563,0.5634863757550899,0.8336401551702645,0.8446038042968046
